chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.boolshad.hgSeq.cdsExon,parameters.boolshad.hgSeq.downstream,parameters.boolshad.hgSeq.intron,parameters.boolshad.hgSeq.maskRepeats,parameters.boolshad.hgSeq.promoter,parameters.boolshad.hgSeq.revComp,parameters.boolshad.hgSeq.splitCDSUTR,parameters.boolshad.hgSeq.utrExon3,parameters.boolshad.hgSeq.utrExon5,parameters.boolshad.hgta_printCustomTrackHeaders,parameters.chromInfo,parameters.data_type,parameters.db,parameters.dbkey,parameters.description,parameters.fbDownBases,parameters.fbExonBases,parameters.fbIntronBases,parameters.fbQual,parameters.fbUpBases,parameters.hgSeq.casing,parameters.hgSeq.cdsExon,parameters.hgSeq.downstream,parameters.hgSeq.downstreamSize,parameters.hgSeq.granularity,parameters.hgSeq.intron,parameters.hgSeq.maskRepeats,parameters.hgSeq.padding3,parameters.hgSeq.padding5,parameters.hgSeq.promoter,parameters.hgSeq.promoterSize,parameters.hgSeq.repMasking,parameters.hgSeq.splitCDSUTR,parameters.hgSeq.utrExon3,parameters.hgSeq.utrExon5,parameters.hgsid,parameters.hgta_ctDesc,parameters.hgta_ctName,parameters.hgta_ctUrl,parameters.hgta_ctVis,parameters.hgta_ctWigOutType,parameters.hgta_doGalaxyQuery,parameters.hgta_doGenomicDna,parameters.hgta_doGetBed,parameters.hgta_doGetCustomTrackFile,parameters.hgta_doPrintSelectedFields,parameters.hgta_doTopSubmit,parameters.hgta_outputType,parameters.hgta_palOut,parameters.hgta_printCustomTrackHeaders,parameters.hgta_regionType,parameters.hgta_table,parameters.hgta_track,parameters.hguid,parameters.org,parameters.organism,parameters.position,parameters.table,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-30 20:57:16.125615,slurm_normal,1435697865.0,0.0,,1.0,main_w1_handler2,2360644,9771127,False,,4073524.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/desuRedu_MI_1.len""","""bed""","""desuRedu_MI_1""","""desuRedu_MI_1""","""genome""","""200""","""0""","""0""","""exon""","""200""",,,,,,,,,,,,,,,,"""2422235_14QaZoS0IJ2IH0x5jtiyHcrabMEd""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7880711_ZQ62gSa678WvROzQEWt8Cl5FtJ39""","""Desulfotomaculum reducens MI-1""","""Desulfotomaculum reducens MI-1""","""chr:10001-35000""","""refSeq""",32.0,,23918038,1435697857.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-30 20:57:49.507815,,8.0
,,2015-06-30 20:58:09.029258,slurm_normal,1435697909.0,0.0,,1.0,main_w2_handler1,2360628,9771133,False,,4073528.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/baciSubt2.len""","""bed""","""baciSubt2""","""baciSubt2""","""genome""","""200""","""0""","""0""","""exon""","""200""",,,,,,,,,,,,,,,,"""2422232_RY31Au1u4KGd2BYrftpMwZ0AGjMT""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7880706_LAGHXV2hwjqq0WuVSiJGawXxFqwL""","""Bacillus subtilis""","""Bacillus subtilis""","""chr:10001-35000""","""refSeq""",32.0,,23917914,1435697904.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-30 20:58:33.010844,,5.0
,,2015-06-30 20:58:38.974218,slurm_normal,1435697988.0,0.0,,1.0,main_w2_handler1,2360639,9771137,False,,4073533.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/baciSubt2.len""","""bed""","""baciSubt2""","""baciSubt2""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2422237_taYa3YSnP25ZUvb9T0hMVvwuEGX6""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7880705_qMl7HfdrmWZHmYHC2IyM3MlAsiPb""","""Bacillus subtilis""","""Bacillus subtilis""","""chr:10001-35000""","""refSeq""",32.0,,23917967,1435697959.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-30 20:59:50.116352,,29.0
,,2015-06-02 15:36:38.755057,slurm_normal,1433259437.0,0.0,,1.0,main_w1_handler1,2327933,9582393,False,,3895050.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/stapAure_MU50.len""","""bed""","""stapAure_MU50""","""stapAure_MU50""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2384002_uAnoA8kb6Al0Gc1oufy9AcNiGPQ8""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7714094_Qmu8D1P2fdADi0RBNJtZ2AG8B8Tv""","""Staphylococcus aureus Mu50""","""Staphylococcus aureus Mu50""","""chr:10001-35000""","""refSeq""",32.0,,23401393,1433259428.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-02 15:37:20.745738,64368.0,9.0
,,2015-06-10 03:01:07.399111,slurm_normal,1433905306.0,0.0,,1.0,main_w1_handler2,2336188,9623885,False,,3935056.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/crimd_Phage.len""","""bed""","""crimd_Phage""","""crimd_Phage""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2393359_v3bjeKWWA5U54RYyAzjOUpwsaw5A""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7763521_UU19KeH7ZOktMZGYA1CPmAqI3l6K""","""Mycobacterium phage CrimD""","""Mycobacterium phage CrimD""","""chr:10001-35000""","""refSeq""",32.0,,23557737,1433905300.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-10 03:01:50.685283,64669.0,6.0
,,2015-06-12 05:35:50.262463,slurm_normal,1434087383.0,0.0,,1.0,main_w1_handler0,2338944,9639738,False,,3950808.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2395902_AWCNVi9qDUx6slKFLuYiayAvFEPx""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7775243_ogZmnB0mEAUKJQ6vukL3btgPCvuo""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,23605150,1434087378.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-12 05:36:25.531158,64793.0,5.0
,,2015-07-05 23:21:11.967858,slurm_normal,1436138517.0,0.0,,1.0,main_w2_handler0,2212387,9793380,False,,4095393.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""auto""","""wolbEndo_OF_DROSOPHIL""","""wolbEndo_OF_DROSOPHIL""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2427736_pXAhGXu0kIanSU0u0nM7LeYgEiMf""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""primaryTable""",,,"""genome""","""ct_histogram_8336""","""ct_histogram_8336""","""7224763_76xkGiy0dDAkU7nAs4mB4mhwQL20""","""Wolbachia endosymbiont of Drosophila melanogaster""","""Wolbachia endosymbiont of Drosophila melanogaster""","""chr:10001-35000""","""ct_histogram_8336""",32.0,,22494763,1436138502.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-05 23:22:00.040880,55105.0,15.0
,,2015-06-18 15:47:31.738651,slurm_normal,1434642514.0,0.0,,1.0,main_w1_handler1,2345239,9683470,False,,3992852.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2409276_xLp72WDHuJasinQKsA4olwAfgRxe""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7824734_3Zt5SAwUAAGLSSrlj5Orn5YNvCrx""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,23665807,1434642491.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-18 15:48:46.362532,,23.0
,,2015-06-16 03:48:00.818372,slurm_normal,1434426510.0,0.0,,1.0,main_w2_handler1,2344031,9659346,False,,3969891.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2406404_m5B7bsiX1S7VJ3h8E7Ov0gcVn4tw""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7809188_9ePWFdsyemqikjYDHo4Ht6M1ioIA""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,23651292,1434426502.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-06-16 03:48:31.984196,,8.0
,,2015-07-07 18:32:00.517675,slurm_normal,1436293959.0,0.0,,1.0,main_w1_handler0,2367614,9806474,False,,4106751.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/mycoGeni.len""","""bed""","""mycoGeni""","""mycoGeni""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2429262_ESEDTbejOASanjLFRFDXC0XhZvi6""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7916016_yVyUnR3BBF3Wr3LZC8Uu9OK9NRr8""","""Mycoplasma genitalium""","""Mycoplasma genitalium""","""chr:10001-35000""","""refSeq""",32.0,,24027187,1436293953.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-07 18:32:42.884756,,6.0
,,2015-07-31 15:35:14.771696,slurm_normal,1438356966.0,0.0,,1.0,main_w2_handler1,2396213,10042151,False,,4322472.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/streCoel.len""","""bed""","""streCoel""","""streCoel""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2454859_T1Tz7dPYYeM0nLxFDx7JUdu9GHfM""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8034935_ryfcxXPjBmvdOzik0PhohHZlEZli""","""Streptomyces coelicolor""","""Streptomyces coelicolor""","""chr:10001-35000""","""refSeq""",32.0,,24396270,1438356937.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-31 15:36:14.490387,67199.0,29.0
,,2015-07-10 13:50:02.112023,slurm_normal,1436536231.0,0.0,,1.0,main_w2_handler1,2371722,9828900,False,,4128289.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/therSibi1.len""","""bed""","""therSibi1""","""therSibi1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2432311_WMZfrbMgPM2Q1Ig9HicHcNJVhuak""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7926315_873NvYaBorYL3sVbWA163Qz1AoL8""","""Thermococcus sibiricus""","""Thermococcus sibiricus""","""chr:10001-35000""","""refSeq""",32.0,,24084144,1436536225.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-10 13:50:35.974637,,6.0
,,2015-07-31 13:49:42.653009,slurm_normal,1438365550.0,0.0,,1.0,main_w1_handler2,2397066,10041289,False,,4323412.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/haloArch_DL31.len""","""bed""","""haloArch_DL31""","""haloArch_DL31""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2454795_OdEYaVJSklp0rkfYFN0lUdwAql88""","""table browser query on cytoBandIdeo""","""tb_cytoBandIdeo""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""cytoBandIdeo""","""cytoBandIdeo""","""8034607_VYDuyNMr3cV2zzv6Fsr714dT9aYp""","""Halophilic archaeon DL31""","""Halophilic archaeon DL31""","""chr:10001-35000""","""cytoBandIdeo""",32.0,,24404227,1438365542.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-31 17:59:15.266662,67254.0,8.0
,,2015-07-13 08:40:52.545734,slurm_normal,1436776896.0,0.0,,1.0,main_w2_handler0,2373994,9849452,False,,4144556.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""bed""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2434885_IoaA6oDEA5bXm8drgaunAlWcFEoC""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436776890.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 08:41:41.279976,34390.0,6.0
,,2015-07-13 08:37:56.721349,slurm_normal,1436776720.0,0.0,,1.0,main_w1_handler1,2373994,9849446,False,,4144548.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""fasta""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2434879_TRyrC5mnBoML30Aaf14eCxEXRsDC""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436776711.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 08:38:45.955905,34390.0,9.0
,,2015-07-13 08:20:31.879612,slurm_normal,1436775679.0,0.0,,1.0,main_w1_handler0,2373994,9849383,False,,4144483.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""gtf""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2434868_LD6o6rwkde69EcA1pUzoNfcnTP46""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436775669.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 08:21:20.721469,34390.0,10.0
,,2015-07-13 09:37:21.264677,slurm_normal,1436780275.0,0.0,,1.0,main_w2_handler1,2373994,9849941,False,,4144906.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""fasta""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2434925_OUQl3dLrRobubhabHjr7x30yIDPp""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436780267.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 09:37:58.124603,34390.0,8.0
,,2015-07-13 09:39:24.184856,slurm_normal,1436780414.0,0.0,,1.0,main_w1_handler2,2373994,9849948,False,,4144937.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""gtf""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2434927_Q2VwTyCuV6aWkSOqbDKjQRB0Dv1G""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436780404.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 09:40:16.842073,34390.0,10.0
,,2015-07-13 09:42:10.359975,slurm_normal,1436780574.0,0.0,,1.0,main_w1_handler0,2373994,9849957,False,,4144968.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/salmTyph_LT2.len""","""bed""","""salmTyph_LT2""","""salmTyph_LT2""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2434928_Z5dEyASaAmeFu4I8IvzWRCFLRons""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7939501_KpxWIwnhqAZTvBZjt3D2B4Zh37CK""","""Salmonella typhimurium LT2""","""Salmonella typhimurium LT2""","""chr:10001-35000""","""refSeq""",32.0,,24114277,1436780567.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-13 09:42:56.846632,34390.0,7.0
,,2015-09-17 14:15:45.130884,slurm_normal,1442499380.0,0.0,,1.0,main_w2_handler1,2442373,10344549,False,,4627717.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2519004_at9YXoy4IXsgADCNM47XZAPgvOYa""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8328666_ksGNbLt0JMIeEVY3zGONcX68V2jh""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,25172088,1442499369.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-09-17 14:16:21.096536,,11.0
,,2015-09-17 14:25:50.073908,slurm_normal,1442499999.0,0.0,,1.0,main_w1_handler1,2442373,10344656,False,,4627806.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/pyrAer1.len""","""fasta""","""pyrAer1""","""pyrAer1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2519010_O8chlW4hs7AXsAzEs268lv3ozmE3""",,,,,,"""Send query to Galaxy""",,,,,,"""fasta""","""submit""",,"""genome""","""refSeq""","""refSeq""","""8328666_ksGNbLt0JMIeEVY3zGONcX68V2jh""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,25172088,1442499969.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-09-17 14:26:42.540900,,30.0
,,2015-07-16 19:25:13.990470,slurm_normal,1437074750.0,0.0,,1.0,main_w1_handler0,2365913,9885307,False,,4175042.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/nanEqu1.len""","""fasta""","""nanEqu1""","""nanEqu1""","""genome""",,,,,,"""upper""","""1""",,,,,"""on""","""0""","""0""",,,"""N""",,,,"""2438958_VpzauiVaV8FjAGfZPy03IoEkuMh3""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""selfHomologs""","""selfHomologs""","""7957241_1Gvb9YHafY7gB1jp48JQDB75ClEz""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:10001-35000""","""selfHomologs""",32.0,,24000140,1437074744.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-16 19:25:57.057300,6198.0,6.0
,,2015-08-06 09:10:43.419172,slurm_normal,1438852276.0,0.0,,1.0,main_w2_handler1,2399431,10071266,False,,4349296.roundup,slurm,,132112168.0,corral-repl,,"""http://microbes.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""bed""","""eschColi_K12""","""eschColi_K12""","""range""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2460424_qIW8pHclAAIGjQCfCahIOnapB1rU""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""range""","""refSeq""","""refSeq""","""8011427_tAWiVHwAHvRIjMvFna6ZysuTXAel""","""Escherichia coli K12""","""Escherichia coli K12""","""chr:10001-35000""","""refSeq""",32.0,,24391300,1438852270.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-08-06 09:11:20.218007,67178.0,6.0
,,2015-07-21 08:59:44.129228,slurm_normal,1437469210.0,0.0,,1.0,main_w2_handler1,2382609,9924948,False,,4212410.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""gtf""","""wolbEndo_OF_DROSOPHIL""","""wolbEndo_OF_DROSOPHIL""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2443749_ZNZYLl3pnbXAHRFlekpBzYbQmALA""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""7975698_Qp5vt2VAj8XQZxQv4MeDDWnRzJLr""","""Wolbachia endosymbiont of Drosophila melanogaster""","""Wolbachia endosymbiont of Drosophila melanogaster""","""chr:10001-35000""","""refSeq""",32.0,,24223810,1437469202.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-21 09:00:12.915125,48645.0,8.0
,,2015-07-24 07:48:12.344538,slurm_normal,1437724116.0,0.0,,1.0,main_w1_handler1,2385044,9962982,False,,4247432.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2447855_FPfVMtECKzsOAkXrCDWRxkU4fBv4""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""7990743_k0tTLOAg9baAfGhI4HM1MgCCKYDL""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,24290940,1437724108.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2015-07-24 07:48:38.954103,66675.0,8.0
19.0,len,2017-02-23 01:21:08.382485,slurm_normal,1487812881.0,0.0,,1.0,main_w4_handler1,2859799,15113947,False,,9268571.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/main/files/017/770/dataset_17770630.dat""","""bed""","""eschColi_K12""","""eschColi_K12""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2652161_FVZmptiRt7P5qjNthifAJkNYvK9l""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""tRNAs""","""tRNAs""","""8618289_9i4cMxpyAmJmjSBs7JUZ552eUAGW""","""Escherichia coli K12""","""Escherichia coli K12""","""chr:10001-35000""","""tRNAs""",32.0,,35953609,1487812871.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-02-23 01:21:23.391411,92487.0,10.0
